,date,open,high,low,close,volume,Name,outcome
1241,2018-01-12,263.39,265.32,262.01,264.29,1988392,AVGO,264.225894122918
1242,2018-01-16,265.18,267.0,261.66,263.25,3352819,AVGO,263.0924359143381
1243,2018-01-17,265.48,266.53,260.46,265.81,3736467,AVGO,265.2700437265215
1244,2018-01-18,265.46,270.06,264.48,269.8,3031929,AVGO,265.79145592846277
1245,2018-01-19,269.15,269.44,266.07,266.39,2996280,AVGO,265.64370728400337
1246,2018-01-22,265.65,266.77,260.62,262.11,2723046,AVGO,268.8709399628772
1247,2018-01-23,261.74,264.411,258.11,262.9,3539818,AVGO,265.56053433506776
1248,2018-01-24,260.97,263.27,256.0,256.86,4540460,AVGO,262.31475471164185
1249,2018-01-25,257.74,257.84,247.0,247.29,5952019,AVGO,260.84452842281286
1250,2018-01-26,249.42,250.95,245.2406,250.79,4901440,AVGO,257.79857200128595
1251,2018-01-29,248.28,249.49,243.49,245.47,5040091,AVGO,250.3430239378661
1252,2018-01-30,241.25,245.03,237.01,240.98,4600217,AVGO,248.79418053040342
1253,2018-01-31,250.0,253.14,244.86,248.03,8048176,AVGO,241.35830533987013
1254,2018-02-01,241.72,245.9,238.1,238.79,6685116,AVGO,250.3787208601648
1255,2018-02-02,236.77,237.96,234.09,235.48,5835231,AVGO,241.94231806274288
1256,2018-02-05,234.68,244.0,227.6004,228.1,7077645,AVGO,238.2562502235767
1257,2018-02-06,225.62,240.4,224.9,240.38,7774422,AVGO,234.43914904890406
1258,2018-02-07,238.76,243.1,237.0,237.38,4047486,AVGO,226.04067025840257
